smiles,LOG_MDR1-MDCK_ER
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,-0.113886766
Cc1cccc(N(C)C(=O)COC2CCCC2)n1,-0.176021316
Cc1cccc(C)c1OCCn1nnnc1C,-0.182734922
Cc1cccc(C)c1OCC(=O)N(C)[C@@H]1CCC[C@@H](O)[C@@H]1O,1.04940233
Cc1cccc(C)c1OCC(=O)N(C)C1(C#N)CCC1,-0.207049377
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,-0.375403905
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,-0.0971457
Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1,1.484822448
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,0.388004477
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,-0.22676709
Cc1cccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c1,0.093480081
Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,0.442604724
Cc1ccc2occ(CN3C[C@H]4CCCN4C[C@H]3C)c(=O)c2c1,-0.070937083
Cc1ccc2oc([C@H]3CCN(Cc4cccs4)C3)nc2c1,-0.407438742
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,0.3902836
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,1.516845009
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3,1.249681772
Cc1ccc2nc(CN(C)Cc3cccc(Cl)c3Cl)cc(=O)n2c1,-0.209431729
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,-0.176650641
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.567166068
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1,0.955378496
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,-0.500810854
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1,0.182419514
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12,-0.347232499
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,0.378867635
Cc1ccc2c(c1)c(Cn1ccnc1-c1cccc(C)n1)nn2C,-0.16825196
Cc1ccc2c(c1)C(=O)CC1(CCN(C(=O)c3ccc4nc(C)cc(O)c4c3)CC1)O2,1.478795665
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,-0.261874717
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.820429324
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,0.289342383
Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,0.377829937
Cc1ccc2[nH]c(C3CCN(C)CC3)nc2c1,0.459210836
Cc1ccc([C@@H]2N[C@@H](Cc3ccccc3)C(=O)N2C)o1,-0.116823095
Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,-0.148766396
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.319753652
Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,0.457125308
Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1,-0.280644963
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,0.140166782
Cc1ccc(OCN2CCCCC2=O)nc1,0.420209653
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,-0.162221132
Cc1ccc(NS(C)(=O)=O)c(C(=O)N(C)c2ccc3ccccc3c2)c1,0.254894493
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.220848853
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,0.463536505
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,-0.341856156
Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,0.579533725
Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,0.160011797
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,-0.254620039
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1,0.827549548
Cc1ccc(F)cc1S(=O)(=O)Nc1ccc(C(=O)N2CCCC2)cc1,1.347894984
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,-0.187734151
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-0.212563838
Cc1ccc(F)c(-c2noc(N)c2C)c1,-0.281388485
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,0.357543322
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,-0.196353608
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,0.011529931
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCC3)CC[C@@H]2O)c1,-0.157722628
Cc1ccc(CNc2ncnn2C)nc1,-0.164032863
Cc1ccc(CNC/C=C/c2ccccc2)cn1,-0.412584257
Cc1ccc(CNC(=O)c2cccs2)cn1,-0.074496571
Cc1ccc(CNC(=O)c2cccnc2)n1C,-0.17367602
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,0.572330802
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,-0.307312812
Cc1ccc(CN(C)c2ncnc3c2cnn3C)o1,-0.182351667
Cc1ccc(CN(C)C(=O)c2cn(Cc3ccccc3F)nn2)cc1,-0.117016833
Cc1ccc(CCNc2ccc(C#N)nc2)cn1,-0.258204709
Cc1ccc(CCNC(=O)c2ccncc2)o1,-0.152038581
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,1.359968571
Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,-0.332347971
Cc1ccc(CC(=O)Nc2nc(C)no2)cn1,0.30029677
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1,-0.266457927
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1,-0.060733051
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,0.623052015
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,0.057701117
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1,-0.218198202
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1,0.089200998
Cc1ccc(C)c(OCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,0.45641503
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,-0.173825201
Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1csc(C(=O)Nc2ccccc2)c1,-0.056250511
Cc1ccc(C(=O)Nc2ncccc2C)s1,-0.177903833
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,-0.332738654
Cc1ccc(C(=O)NC[C@H]2Cn3ccnc3CO2)cc1,0.899782878
Cc1ccc(C(=O)NCCc2csc(C)n2)cn1,-0.037187543
Cc1ccc(C(=O)NCCc2ccc(F)cc2)o1,-0.291211208
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,-0.237227233
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br,-0.045748652
Cc1ccc(C(=O)N2CCN(C(=O)NCC(=O)N3CCCC3)CC2)cc1F,1.782746675
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,0.047746542
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1,0.131206514
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,-0.252961342
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,-0.210777295
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,-0.327331321
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,0.24644529
Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,0.625672882
Cc1ccc(-n2nc(NCc3cnn(C)c3)cc2C)cc1,-0.138195062
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,0.753265967
Cc1ccc(-n2ccnc2-c2ccoc2)c2cccnc12,-0.024086312
Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C,0.502703293
Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,0.466601482
Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F,-0.271657308
Cc1ccc(-c2nnc([C@H]3CCN(Cc4cc5ccccc5o4)C3)o2)cc1,-0.168201762
Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,-0.004929367
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321
Cc1ccc(-c2nc(C(=O)N3CCc4ccccc4C3)cs2)o1,-0.375534166
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,0.390072938
Cc1ccc(-c2cnc(N)cn2)c2cccnc12,-0.173481744
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,1.367693231
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1,1.410046991
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1,1.602916122
Cc1ccc(-c2ccc(N(C)CCO)nn2)c(-n2cccn2)c1,1.466549753
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1,2.089354369
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1,-0.250844026
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C,0.800664971
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,1.380309463
Cc1cc2nc(CCC(=O)N3CCC(c4ccc(C(=O)N(C)C)c(N)n4)CC3)[nH]c2cc1C,1.558763104
Cc1cc2ccccc2n1CC(=O)N1CCc2ccc(O)cc2C1,0.412600705
Cc1cc2cc(C(=O)N(Cc3ccc4c(c3)OCO4)C3CC3)ccc2o1,-0.55346269
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,0.526761426
Cc1cc(Oc2ncccn2)ccc1NC(=O)c1c(C)oc(C)c1C,-0.096941866
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,-0.145366276
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@@H]3CC(=O)O)c1,0.834777639
Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1,-0.116378676
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,1.734720613
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1.550074687
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,0.92003456
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.019511568
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.426521873
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1,1.55955602
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,-0.144378717
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.476215767
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCn3ncc4ccccc43)C2)n1,1.778460458
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,0.991696072
Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,1.406425715
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1,1.231145739
Cc1cc(NCC2(c3ccncc3)CC2)ncn1,0.395419591
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1,1.823980535
Cc1cc(NC(=O)c2cccs2)no1,-0.209614019
Cc1cc(NC(=O)CN(C)CCOc2ccccc2)on1,-0.287707528
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1,0.885132227
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,0.586986538
Cc1cc(NC(=O)C2CCOCC2)sn1,-0.041048018
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-0.340174632
Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,1.529080091
Cc1cc(N2CCN(CC3CCN(C(=O)CC(C)C)CC3)CC2)n[nH]1,0.976895355
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,-0.147306971
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482
Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1,-0.199490063
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1,-0.225835938
Cc1cc(N(C)C)nc(-n2ccnc2)n1,-0.15258186
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO,1.293835589
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,-0.157314966
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,1.800036621
Cc1cc(Cn2cnc(C#N)c2C#N)c2ccccc2n1,0.452816486
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br,-0.128243177
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,1.973590617
Cc1cc(CN2CCN(c3ncccn3)CC2)on1,-0.216098707
Cc1cc(CN2CCC(N(C)c3ncc(Cl)cn3)CC2)on1,-0.236589637
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,-0.220272292
Cc1cc(CN(C)Cc2cscn2)no1,-0.270255541
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,1.522262379
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,1.615671302
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,-0.298486671
Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,-0.09327523
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,-0.053479359
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1,1.522870708
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,-0.149624912
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1,-0.153480877
Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,0.812560948
Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,-0.139753256
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,1.451052046
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1,-0.1875223
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1,-0.113808017
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.032497402
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1,0.694670673
Cc1cc(C)n(-c2cc(Nc3ccccc3C)ncn2)n1,-0.310735509
Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,1.465009639
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,0.323142387
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1,0.040632094
Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,1.818754528
Cc1cc(C)c2ccc(C(=O)N3CCN(c4nc[nH]n4)CC3)cc2n1,1.850011587
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1,-0.164228705
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,-0.064460675
Cc1cc(C)c2c(C(=O)N3CC4(CNC(=O)N4)C3)cc(C)nc2c1,0.927562147
Cc1cc(C)c(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)c1-n1cnnn1,0.987947303
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)n1,0.154684412
Cc1cc(C)c(NC(=O)c2cc(Cl)ccc2F)c(C)n1,-0.121331067
Cc1cc(C)c(NC(=O)CN(C)c2ccc(C#N)nc2)c(C)c1,0.825482136
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,-0.094722884
Cc1cc(C)c(-n2cccn2)c(-c2cn(C[C@@H]3CCCO3)nn2)c1,0.071315774
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,1.71623843
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,1.213987664
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,0.157708798
Cc1cc(C(=O)Nc2cccc3ncccc23)on1,-0.252510249
Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1,0.033989971
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1,-0.406804836
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.925071054
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679
Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1,0.919638389
Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,0.34138603
Cc1cc(C(=O)NCC2CCC3(CC2)OCCO3)[nH]n1,0.605747527
Cc1cc(C(=O)NCC2CC2)n2nccc2n1,-0.239621606
Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1,0.194436608
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,0.338359307
Cc1cc(C(=O)N2CCN(C(=O)C3CCC3)CC2)c(O)cn1,1.463210326
Cc1cc(C(=O)N2CCC(C(=O)c3ccnn3C)CC2)sc1C,-0.140745882
Cc1cc(C(=O)N(C)c2nc3ccccc3s2)cc(O)n1,0.601902459
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,-0.184833917
Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,-0.16098287
Cc1cc(C(=O)N(C)CCCC2CCCC2)cc(C)n1,-0.10658485
Cc1cc(C(=O)N(C)CC2CCN(CCO)CC2)cc(C)n1,0.290340956
Cc1cc(C(=O)N(C)C2CCSCC2)c(=O)n(C)c1C,1.591150042
Cc1cc(C(=O)N(C)C2CCC2)n2nccc2n1,-0.143531099
Cc1cc(C#N)cc(N2CCc3c(ncn3CCc3ccccc3)C2)n1,0.086553659
Cc1cc(=O)oc2cc(NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC3CCCCC3)NC(=O)OCC3c4ccccc4-c4ccccc43)ccc12,0.045762916
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12,0.171374246
Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,0.905416423
Cc1cc(-c2nnc3ccc4ccccc4n23)n(C)n1,0.10211628
Cc1cc(-c2nccs2)nc(CC2CCNCC2)n1,1.303717561
Cc1cc(-c2nc(N(C)C)no2)cc(O)n1,-0.138873218
Cc1cc(-c2cnn(CCNC(=O)c3sc(C)nc3C)c2C2CC2)on1,0.721393992
Cc1cc(-c2cn(C)nc2[C@H]2CC[C@H](CNC(=O)C(C)C)CC2)on1,1.481722098
Cc1cc(-c2ccc(N)nc2)cc(C2CCN(C(=O)CCCc3ccc(F)c(C)c3)CC2)n1,0.430909257
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,0.402661496
Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,0.578971619
Cc1c[nH]c(C(=O)NCC2(N3CCCCC3)CCCC2)n1,1.306649068
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,1.007718092
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,-0.290190042
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1,1.148401129
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,0.714392927
Cc1c(C)n(Cc2ccccc2)c2ncnc(N)c12,-0.216783624
Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0.063879255
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,1.060474316
Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,-0.248911243
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,0.699261059
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.833956602
Cc1c(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)oc2c(F)cccc12,-0.059485032
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O,1.042563868
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.597450047
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.531991235
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,0.526412693
Cc1[nH]nc(CCC(=O)NCCCOC2CCCCC2)c1C,1.25939762
Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,1.158067959
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,1.268655586
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.131370042
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.735505612
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.560940782
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,1.066648955
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc32)CC[C@@H]1Oc1ccccc1,1.673973827
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,1.16200078
C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,0.204929165
C[C@H]1CN2C[C@H](O)C[C@@H]2CN1Cc1cccc2ccccc12,0.228826354
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,1.364447066
C[C@@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@H](C)O1,0.117165561
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,0.692469083
C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,0.981146653
C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,1.380963849
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,1.437845018
C[C@@]12CCCN1C(=O)[C@H](C1CCCCC1)NC2=O,0.422355471
C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21,1.338596624
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,0.534421785
C[C@@H]1NC(=O)N(CCC2Cc3ccccc3C2)C1=O,-0.112669129
C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc(-c2cccc3ncccc23)oc1=O,-0.074406716
C[C@@H]1CN(Cc2ccccc2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,1.153875075
C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,1.75783147
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,1.714525577
C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,0.365642901
C[C@@H](NC(=O)N1CCC2(CCN(C)CC2)C1)c1ccc(F)cc1,0.241698225
C[C@@H](CO)Nc1nc(C(F)(F)F)nc2[nH]cnc12,0.827538202
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.209515015
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,1.51494576
CSc1nnc(CCCNc2cc(C)ccn2)n1C1CCCC1,1.260250319
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.910677719
CSc1ncccc1C(=O)Nc1ccc(-c2nnc(C)[nH]2)cc1,0.842301128
CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,-0.237265397
CSc1cnc(N2CCCN(c3ncc(SC)cn3)CC2)nc1,-0.188759982
CSc1ccccc1S(=O)(=O)NC1CCC(CN(C)C)CC1,0.950094512
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,-0.18551033
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,0.1238409
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1,-0.017394633
CSc1ccc(C)c(C(=O)NCCN2CCC(C)CC2)c1,-0.075309863
CSc1ccc(-c2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3ccncc3)C2)cc1,1.643354915
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.153497989
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.338892733
