,smiles,LOG_MDR1-MDCK_ER,LOG_HLM_CLint,LOG_RLM_CLint
217,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)/C=C/C=C/c3ccc(C(F)(F)F)cc3)ccc2N1C,1.747138352,2.696159732,2.642548601
218,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.385358042,0.675686709,1.702215059
219,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,0.648129549,1.66225716,2.231273298
220,CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,0.002577448,2.512513633,3.251088983
221,CC(C)c1cc(N(C)Cc2nc(C3CC3)n[nH]2)n[nH]1,1.206389736,0.675686709,1.565186432
222,CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,0.807389953,1.847270275,2.580433409
223,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,1.937869495,2.259189974,2.153458139
224,CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,0.42371983,1.505909329,2.57847417
225,CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,0.531614843,1.94849121,2.473101408
226,CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,0.053279363,2.917223415,3.623332729
227,CC(C)c1cnc(COc2ccc(Br)nc2)o1,-0.277879675,1.863370451,2.99235908
228,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,1.615490771,0.89014146,2.32151351
229,CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,-0.250166099,1.649490631,2.427534794
230,CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1,-0.179519971,2.368508161,3.333990256
231,CC(C)c1nc(NCc2cccnc2)n(C)n1,0.570299016,0.675686709,1.027920136
232,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.536782223,1.467874372,2.448144929
233,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.349036119,1.506505032,2.99962113
234,CC(C)c1nc(S(=O)(=O)N2CC3(CC3)c3ccccc32)c[nH]1,0.917107058,2.897040673,3.492901407
235,CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,0.903656713,1.51506541,2.37697822
236,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,0.634702554,1.54333533,2.6042509
237,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,0.515902114,1.337279516,2.753205281
238,CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,1.007906841,2.746029814,3.02332367
239,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,1.387782631,0.675686709,2.377286212
240,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.611798829,0.917610526,2.714295384
241,CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,-0.031695128,0.829175074,2.343310103
242,CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,-0.1854514,1.958988892,2.938850824
243,CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,-0.01269957,0.675686709,2.086754788
244,CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,1.657440461,0.675686709,1.027920136
245,CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,0.642695019,0.675686709,1.027920136
246,CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,-0.104748253,0.675686709,2.046085259
247,CC(C)c1nnc(NCc2ccn(C)c2)o1,-0.114863151,0.675686709,1.799926107
248,CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,-0.291623401,1.65891722,2.662133321
249,CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.802603901,0.928703027,2.274859546
250,CC(C)c1noc(CNC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)n1,0.497094795,0.866346423,1.867455702
251,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,1.608618262,0.888235673,1.317290104
252,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,2.105542202,0.675686709,1.027920136
253,CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,-0.088306018,1.419377405,2.60535246
254,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,1.765298132,0.675686709,1.482530584
255,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,0.393728801,1.84221595,2.061022496
256,CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.251795627,0.675686709,2.253820018
257,CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.383073854,0.675686709,1.527023786
258,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,0.415638664,0.778946728,1.744605875
259,CC(C)n1cnnc1SCOCc1ccccc1,-0.148168894,0.675686709,2.340824699
260,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,0.026700372,2.17668439,2.854780773
261,CC(C)n1nnnc1-c1ccc(N)cc1F,-0.200511718,0.675686709,1.604085587
262,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,0.114982308,1.095901279,3.459669714
263,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,0.759772791,1.860308054,2.514890272
264,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.324201308,1.257318513,2.435559307
265,CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,0.528688647,1.775384687,2.392746182
266,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,2.035451507,1.678964281,2.032219736
267,CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,-0.730196804,0.675686709,1.027920136
268,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.329007553,1.281601444,1.617409267
269,CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,-0.178464795,0.675686709,1.842971001
270,CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,0.522899443,0.675686709,1.680553059
271,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,0.79989303,1.884823674,2.160423509
272,CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,0.379552507,2.48279929,3.082351577
273,CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,-0.106381801,0.675686709,1.027920136
274,CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,-0.223714513,1.327174959,2.64729395
275,CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,-0.263313263,1.028652574,3.02917754
276,CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,0.888183217,1.746712023,2.468611667
277,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,0.886929427,1.268718346,2.08385006
278,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.117090365,0.788168371,1.41575771
279,CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,-0.353679122,0.675686709,1.027920136
280,CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,1.052795442,0.675686709,2.010800125
281,CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,-0.083602143,0.675686709,2.292278229
282,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNS(C)(=O)=O)[C@@H]1O,1.959166783,1.466823151,2.12715017
283,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNc2ccccn2)[C@@H]1O,1.388807282,2.507289031,3.30226186
284,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,0.315617108,0.870462432,2.488994654
285,CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,-0.043677557,0.675686709,1.883030825
286,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,0.084108023,1.129883155,2.252770531
287,CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,-0.129831132,1.125416198,2.392200836
288,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,-0.067739612,2.123841845,3.311621646
289,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,1.750760612,1.707493529,2.078300908
290,CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,0.011859022,1.990023455,3.329441815
291,CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,1.080077137,0.675686709,1.027920136
292,CC1CCC(CNC2(CCO)CCOCC2)CC1,0.10956357,0.675686709,3.078732968
293,CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,0.307223631,2.362331652,3.208045043
294,CC1CCC(NC(=O)c2oc3ccccc3c2C[S+](C)[O-])CC1,0.40205758,1.181729285,2.188841335
295,CC1CCC(O)(CSc2nncn2C(C)C)CC1,-0.070651093,0.807196661,2.33018642
296,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,-0.210316977,1.105476121,2.549866086
297,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,0.295819799,2.074893203,3.293048379
298,CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,-0.251236396,1.329682569,2.96168017
299,CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,-0.082956715,1.578146195,2.498096801
300,CC1CCN(CCNC(=O)c2ccncc2)CC1,0.361139584,0.675686709,2.690079071
301,CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,-0.17045294,0.675686709,1.208763733
302,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,0.297773947,0.894224095,1.247948729
303,CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,0.717768559,1.554695053,2.743158424
304,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.462397998,1.787757932,3.013243501
305,CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,-0.15179006,0.675686709,1.084719232
306,CCC(=O)N(C)c1ccccc1C(=O)O,0.10619339,1.37386787,3.052677785
307,CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,0.226955437,2.223900713,2.451837075
308,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,-0.060058571,1.946432613,3.264134452
309,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,1.177695946,1.122903649,1.904785849
310,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,-0.062207671,1.422130026,2.475316636
311,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,0.021867016,1.002856926,2.338910472
312,CCC(=O)NCc1ccnc(N(C)C)c1,-0.056160773,0.675686709,1.027920136
313,CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.129375494,0.963929422,1.836083478
314,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1.146128036,1.201287854,2.376343324
315,CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,0.856124878,0.675686709,2.437779092
316,CCC(C)(C)N1CCN(C(=O)Nc2cnn(CC(C)C)c2C(F)F)CC1,0.610184113,0.675686709,2.201618312
317,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,0.209397874,2.845170003,3.006561448
318,CCC(CC)N1CC[C@H](O)[C@@](O)(COc2cc(C)ccc2Cl)C1,0.07209103,2.569262688,3.667870235
319,CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,0.128494074,0.675686709,1.027920136
320,CCC(CC)NC(=O)c1ccc2ncsc2c1,-0.278100764,0.863501301,1.311287539
321,CCC(Nc1cnn(C)c1)c1ccc2c(c1)OCCO2,-0.078402034,1.058577849,2.521183865
322,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.911396248,1.486246237,2.336153418
323,CCC1(O)CN(c2ncccc2C#N)C1,-0.281311251,0.675686709,1.397783635
324,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,-0.070807274,0.675686709,1.546530325
325,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.836054283,1.28427278,2.484587375
326,CCCC(=O)N1CCC(c2cccc(C)n2)CC1,-0.241217394,0.675686709,2.645975102
327,CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,1.03757715,0.675686709,1.027920136
328,CCCC(=O)Nc1ccc(-n2cccn2)nc1,-0.252230617,0.675686709,1.502577322
329,CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,0.148709537,1.346313847,1.704605172
330,CCCC(=O)Nc1ccc(C)c2ncccc12,-0.129125019,0.941262909,1.449200609
331,CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.143038809,0.675686709,1.536810866
332,CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,1.154045728,0.675686709,1.164174342
333,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,2.168976645,1.028327198,2.177972019
334,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.878743868,0.962132469,2.033480049
335,CCCCCCNc1ncnc2[nH]ccc12,-0.302947354,1.850480817,2.758597028
336,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.857173854,1.013300787,2.26011911
337,CCCCN(C)C(=O)Nc1cc(C)ccn1,-0.252110262,1.615918504,2.353716244
338,CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,0.052484358,1.425469006,2.430244417
339,CCCCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,1.422969774,0.675686709,1.027920136
340,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.250979855,0.675686709,1.027920136
341,CCCCNC(=O)c1cccc2ncccc12,-0.199648056,0.675686709,1.446832188
342,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,-0.24921245,1.071550639,2.624314074
343,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,0.739917382,2.053527879,3.271781916
344,CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.414582997,1.137733795,1.908216853
345,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,1.451909392,0.675686709,2.562956293
346,CCCCn1nc(-c2ccc(C)o2)nc1CNC,0.122116453,1.156185573,2.37857776
347,CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1,-0.023551889,2.259849412,3.37586837
348,CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.965645119,0.675686709,1.647901076
349,CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,0.840231739,1.40940895,2.488679012
350,CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,1.051398713,0.675686709,3.10539538
351,CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,-0.403187661,1.819023787,3.298136445
352,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,-0.290368309,1.991761966,3.581057068
353,CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,1.074962623,0.675686709,2.860404493
354,CCCN1CCCN(c2ncccc2C#N)CC1,-0.37693041,1.468893548,3.224870371
355,CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,-0.083498619,0.675686709,2.447564217
356,CCCNC(=O)C1(Cc2ccccn2)CCOCC1,1.036571016,0.675686709,1.027920136
357,CCCNC(=O)C1(NCc2cncnc2)CCCCC1,0.872573729,1.635182049,2.104049865
358,CCCNC(=O)C1(NCc2csnn2)CCCCC1,0.457563327,0.870228279,2.180630442
359,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,0.321696901,2.027512692,3.073910717
360,CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,-0.175258334,1.115876664,3.313825265
361,CCCNC(=O)c1ccnc(N(C)C)c1,-0.21058581,1.590942096,1.92171248
362,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,-0.030142068,2.003348497,2.800315583
363,CCCOc1c2c(nc3cc(C4CCOCC4)nn13)CCC2,1.347492838,0.675686709,1.206744944
364,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,-0.142465812,1.967707064,3.134906696
365,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,0.123834907,1.749094446,2.752265157
366,CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.272840209,1.792433716,3.004767908
367,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,0.1561912,1.216746334,2.901865724
368,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.542523997,1.708803183,2.09095251
369,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1,0.400129998,1.123721006,1.946098397
370,CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,-0.062985208,2.117234827,2.462724345
371,CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.08725677,2.08089333,2.370840491
372,CCCc1cc(CNC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)on1,1.215782009,1.219663101,1.95595219
373,CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,0.886337808,2.593232885,3.397385147
374,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.182880272,1.155244917,2.261824114
375,CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.582757474,0.983626287,2.25299858
376,CCCc1cc(O)nc(SCC(=O)N2CCN(C)CC2)n1,1.378416312,0.675686709,1.027920136
377,CCCc1ccc(-c2cccc(C(=O)N3CCN(CC(N)=O)CC3)c2)cc1,0.917324704,1.09961159,2.849214197
378,CCCc1ccc(C(=O)CSc2nncs2)cc1,-0.326773578,2.441157629,3.099159728
379,CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,-0.139917484,0.675686709,1.594237812
380,CCCc1ncncc1C(=O)NCc1nncn1CCC,1.166192154,0.675686709,1.588350153
381,CCCc1ncncc1C(=O)NCc1noc(C2CC2)n1,0.23826991,0.675686709,2.04767976
382,CCCc1nn(CCCN2CCCCC2)c(=O)o1,-0.26570447,1.133858125,3.203114514
383,CCCc1nnc(N2CCC3(CCCC3)C2)s1,-0.279506249,1.938094228,3.334054258
384,CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,0.544461675,0.675686709,1.53149169
385,CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,-0.12887602,1.432151214,2.545714
386,CCCc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,-0.075179316,0.675686709,1.258254054
387,CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,-0.195087144,1.730903345,2.800934171
388,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,0.975399512,2.109848421,2.74931418
389,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,1.185228632,0.675686709,1.057932227
390,CCCn1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.054978613,1.321494867,2.163831985
391,CCCn1cc(NC(=O)Nc2ccc(N3CCSCC3)cc2)cn1,0.856286561,1.647431874,2.907583862
392,CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,0.951579796,0.829239428,2.109912491
393,CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,1.185067577,0.675686709,2.727588425
394,CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,1.372585899,0.675686709,1.469983926
395,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,1.972098285,0.675686709,1.218929185
396,CCCn1ncc(CN2CCC(c3cc4cccnc4[nH]3)CC2)c1C,0.947269053,1.621280168,2.303200379
397,CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.958396411,1.713624927,2.298595479
398,CCCn1ncc2[nH]c(C3CCCCC3)nc21,0.1005288,1.2999429,1.922611292
399,CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,0.825726869,1.44120795,2.461072127
400,CCCn1nccc1NC(=O)c1c(C)noc1C,0.201983396,0.675686709,1.027920136
401,CCCn1ncnc1-c1ccccc1SC,-0.097881451,1.916432891,2.883842495
402,CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,1.694010845,0.675686709,1.027920136
403,CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,1.210249742,1.377615831,1.737653736
404,CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,-0.117193924,1.334534169,2.189796205
405,CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.151528389,1.799271608,3.34388635
406,CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-0.063427454,0.675686709,1.027920136
407,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,-0.181920363,1.179925032,3.364869049
408,CCN(C/C=C/c1ccc(F)cc1)Cc1nc(COC)no1,-0.278250113,1.413500935,2.935639247
409,CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,-0.14739864,1.700894004,2.598360375
410,CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,1.460518098,1.611925012,2.828490398
411,CCN(CC)C(=O)CSCc1cncc(F)c1,-0.148063596,1.493959675,2.921820644
412,CCN(CC)C(=O)N1CCC(C(=O)O)CC1,0.644040283,0.675686709,1.027920136
413,CCN(CC)C(=O)N1CCCN(C(=O)N(CC)CC)CC1,0.654039339,1.835956773,2.843747147
414,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3cccc(O)c32)cc1,1.319525011,0.954290762,1.818423855
415,CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.290552817,0.675686709,1.409070438
416,CCN(CC)CC(=O)Nc1ccc(Oc2ccc(C)nn2)cc1,0.210627141,0.675686709,1.499824496
417,CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1,1.242365666,0.710202015,2.493877504
418,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,1.354911115,0.900913068,2.355369136
419,CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,0.925585766,1.84105899,2.71229522
420,CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,0.9964933,2.527626035,3.254931209
421,CCN(CCO)Cc1nc2cc(OC)c(OC)cc2c(=O)[nH]1,1.494803466,0.675686709,1.027920136
422,CCN(CCOC)C(=O)Nc1ccc2occc(=O)c2c1,0.120116855,0.992420956,1.514640711
423,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,-0.081098938,0.675686709,2.860846881
424,CCN(Cc1ccccc1)C(=O)c1cccnc1N,-0.187283487,0.675686709,2.23981482
425,CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.571721154,1.654744316,2.557970122
426,CCN(Cc1cnn(C(C)C)c1)C(=O)NCCC(C)(C)OC,1.235613737,0.751587005,2.211504986
427,CCN(Cc1nc(C)no1)C(=O)c1cc(C)c(C)n(C)c1=O,1.917146338,0.675686709,1.027920136
428,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)nc2O)c1C)C1CCOCC1,1.780028125,2.116381905,2.72053057
429,CCN1C(=O)CC[C@H](C(=O)N2CCc3cc(F)cc(C)c3C2)[C@H]1c1ccncc1,1.71058657,2.266933388,2.675200731
430,CCN1CCC(CCNc2ncc(C)c(N(C)C)n2)CC1,1.061672147,0.675686709,2.509163528
431,CCN1CCC(CNC(=O)c2cc(C)nc3cc(F)ccc23)CC1,1.404609905,0.675686709,1.027920136
432,CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1,0.002661153,2.181949292,1.567955163
433,CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1,0.093630466,0.827821428,3.396260039
434,CCN1CCC(Nc2ncnc3c2cnn3C)CC1,0.603701577,1.802363174,1.340265601
435,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,1.290195829,2.15518416,2.374445884
436,CCN1CCCN(C(=O)Nc2ccc(COC3CCCC3)cc2)CC1,0.961726233,0.800854492,2.457959064
437,CCN1CCN(C(=O)CNc2ncnc3onc(C)c23)CC1,0.565635584,0.675686709,1.027920136
438,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,1.788301402,2.111810079,2.028742009
439,CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,-0.38705313,1.917836225,3.159066443
440,CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,1.305650441,2.412445427,2.393736608
441,CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,0.080452761,0.675686709,1.791978213
442,CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1,0.007508291,1.064570292,1.027920136
443,CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1,-0.104246303,2.057434063,2.65121112
444,CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1,0.251420912,0.675686709,2.022622173
445,CCNC(=O)C1CN(c2cccc(C#N)n2)C1,0.315174587,0.675686709,1.027920136
446,CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1,1.370969319,0.675686709,1.299572667
