,smiles,LOG_HLM_CLint,LOG_RLM_CLint
241,CC(C)N(C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,2.163113648,2.921467453
242,CC(C)N1CCC(O)(c2ccccc2F)CC1,0.675686709,2.558468563
243,CC(C)N1CCN(CCCSc2ccccn2)CC1,2.10818942,3.034584343
244,CC(C)N1CCN(CCCSc2ncc[nH]2)CC1,0.675686709,1.939813674
245,CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,0.675686709,1.898834838
246,CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,2.429718375,2.99170398
247,CC(C)NC(=O)CN(C#N)c1ccccc1,0.675686709,1.027920136
248,CC(C)NC(=O)CN(C)c1ccc(Cl)c(C#N)n1,0.675686709,1.940247458
249,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.630824356,3.192741081
250,CC(C)NC(=O)Cn1nnnc1C(C)(C)C,0.675686709,1.433481808
251,CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,2.255940322,2.89352708
252,CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,0.909181476,1.905758114
253,CC(C)NCC(O)COc1cccc2ccccc12,1.327231598,3.318275952
254,CC(C)Nc1ccc(-c2cc3c(cc2CO)OCCO3)cn1,1.136815658,3.757414175
255,CC(C)OCCS(=O)(=O)N1CCc2ccccc2CC1,2.126686508,3.496730851
256,CC(C)Oc1ccc(C#N)cc1NC1CCN(C)CC1,0.675686709,2.000815707
257,CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,1.195650622,2.321453434
258,CC(C)Oc1ccc(CCNC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)cc1,1.293958886,2.692272178
259,CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,1.850155922,2.411877176
260,CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,0.675686709,2.418869481
261,CC(C)[C@H](NC(=O)c1c(F)cccc1F)C(=O)N1CCOCC1,0.675686709,1.027920136
262,CC(C)[C@H](Nc1ncc(Cl)cn1)C(=O)N1CCCC1,1.18619325,2.256563816
263,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21,0.80140371,1.152288344
264,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)/C=C/C=C/c3ccc(C(F)(F)F)cc3)ccc2N1C,2.696159732,2.642548601
265,CC(C)c1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCC2,0.675686709,1.155396774
266,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,0.675686709,1.702215059
267,CC(C)c1cc(C(=O)Nc2ncccc2Cl)no1,1.94610823,1.813487582
268,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,1.66225716,2.231273298
269,CC(C)c1cc(CN(C)Cc2c[nH]nc2-c2ccc(F)cc2)no1,2.512513633,3.251088983
270,CC(C)c1cc(N(C)Cc2nc(C3CC3)n[nH]2)n[nH]1,0.675686709,1.565186432
271,CC(C)c1cc(N2CCc3[nH]nc(C4CC4)c3C2)n2nccc2n1,1.847270275,2.580433409
272,CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1,2.259189974,2.153458139
273,CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.505909329,2.57847417
274,CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.206556044,2.289501996
275,CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,1.464638559,2.784010711
276,CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2,1.94849121,2.473101408
277,CC(C)c1ccc2occ(CC(=O)O)c2c1,0.675686709,1.027920136
278,CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1,2.917223415,3.623332729
279,CC(C)c1cnc(COc2ccc(Br)nc2)o1,1.863370451,2.99235908
280,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,0.89014146,2.32151351
281,CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,1.649490631,2.427534794
282,CC(C)c1nc(/C=C/c2cnn(C)c2)ncc1C(=O)O,0.675686709,1.027920136
283,CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1,2.368508161,3.333990256
284,CC(C)c1nc(NCc2cccnc2)n(C)n1,0.675686709,1.027920136
285,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(C(=O)C(C)(C)C)C3)c2n1,1.467874372,2.448144929
286,CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.506505032,2.99962113
287,CC(C)c1nc(S(=O)(=O)N2CC3(CC3)c3ccccc32)c[nH]1,2.897040673,3.492901407
288,CC(C)c1nc2c(n1C)CCN(C(=O)c1cccc(C(F)(F)F)c1F)C2,1.51506541,2.37697822
289,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,1.54333533,2.6042509
290,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,1.337279516,2.753205281
291,CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,2.746029814,3.02332367
292,CC(C)c1nccn1Cc1nc(-c2cccs2)no1,1.132163596,3.285472917
293,CC(C)c1nccn1Cc1nc2ccccc2[nH]1,0.675686709,2.377286212
294,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,0.917610526,2.714295384
295,CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,0.829175074,2.343310103
296,CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,1.958988892,2.938850824
297,CC(C)c1nnc(CN2CCN(c3nccs3)CC2)o1,0.675686709,2.086754788
298,CC(C)c1nnc(CNC(=O)C2(C)CCC2)n1C,0.675686709,1.027920136
299,CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,0.675686709,1.027920136
300,CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,0.675686709,2.046085259
301,CC(C)c1nnc(NCc2ccn(C)c2)o1,0.675686709,1.799926107
302,CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1,1.65891722,2.662133321
303,CC(C)c1noc(-c2ccc(N)cc2)n1,1.673030128,2.198013415
304,CC(C)c1noc(CN(C)C2CCCC2)n1,1.201397124,2.817506534
305,CC(C)c1noc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)n1,0.928703027,2.274859546
306,CC(C)c1noc(CNC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)n1,0.866346423,1.867455702
307,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,1.317290104
308,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,0.675686709,1.027920136
309,CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,1.419377405,2.60535246
310,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,0.675686709,1.482530584
311,CC(C)n1cc(-c2ccc3c(c2)N(C)CC3)c2c(NS(=O)(=O)c3ccn(C)n3)ccnc21,1.84221595,2.061022496
312,CC(C)n1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,0.675686709,2.253820018
313,CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.675686709,1.527023786
314,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,0.778946728,1.744605875
315,CC(C)n1cnnc1SCOCc1ccccc1,0.675686709,2.340824699
316,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,2.17668439,2.854780773
317,CC(C)n1nnnc1-c1ccc(N)cc1F,0.675686709,1.604085587
318,CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,1.095901279,3.459669714
319,CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,1.860308054,2.514890272
320,CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.558852512,2.71993755
321,CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.506816098,2.657034807
322,CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.257318513,2.435559307
323,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1.177074546,2.199853869
324,CC1(C(=O)O)CCN(Cc2ccccc2)CC1,0.675686709,1.027920136
325,CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,1.775384687,2.392746182
326,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,1.678964281,2.032219736
327,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,2.309964529,2.671385411
328,CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,0.675686709,1.027920136
329,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.281601444,1.617409267
330,CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,0.675686709,1.842971001
331,CC1(C)CCN(C(=O)NCCOc2cccnc2)C1,0.675686709,1.680553059
332,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,1.884823674,2.160423509
333,CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C,2.48279929,3.082351577
334,CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1,0.675686709,1.027920136
335,CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,1.327174959,2.64729395
336,CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1,1.028652574,3.02917754
337,CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,1.746712023,2.468611667
338,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,1.268718346,2.08385006
339,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.788168371,1.41575771
340,CC1(C)O[C@@](C)([C@H]2CC3(CCNCC3)CO2)CC[C@@H]1O,0.675686709,1.027920136
341,CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,0.675686709,2.010800125
342,CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,0.675686709,2.292278229
343,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNS(C)(=O)=O)[C@@H]1O,1.466823151,2.12715017
344,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNc2ccccn2)[C@@H]1O,2.507289031,3.30226186
345,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCc2ccccn2)[C@@H]1O,2.744454933,2.959167844
346,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,0.870462432,2.488994654
347,CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,0.675686709,1.32842038
348,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.75665132,2.292880475
349,CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,0.675686709,1.883030825
350,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,1.129883155,2.252770531
351,CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.125416198,2.392200836
352,CC1=C(Br)CN(CCc2nc3ccccc3c(=O)[nH]2)CC1,2.123841845,3.311621646
353,CC1=C(C(=O)Nc2cc3cn[nH]c3cc2F)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,1.707493529,2.078300908
354,CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,1.990023455,3.329441815
355,CC1=NN(c2ccc(F)cc2)C(=O)/C1=C(/C)Nc1ccc(S(N)(=O)=O)cc1,0.675686709,1.027920136
356,CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,0.675686709,2.208543468
357,CC1CCC(CNC2(CCO)CCOCC2)CC1,0.675686709,3.078732968
358,CC1CCC(N(Cc2nnc(C3CCC3)o2)C2CCC(O)CC2)CC1,2.362331652,3.208045043
359,CC1CCC(NC(=O)c2oc3ccccc3c2C[S+](C)[O-])CC1,1.181729285,2.188841335
360,CC1CCC(O)(CSc2nncn2C(C)C)CC1,0.807196661,2.33018642
361,CC1CCC(O)(CSc2nnnn2C2CC2)CC1,1.105476121,2.549866086
362,CC1CCN(C(=O)CCn2ccc3ccncc32)CC1,2.074893203,3.293048379
363,CC1CCN(C(=O)c2n[nH]c3ccccc23)CC1,1.329682569,2.96168017
364,CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,1.578146195,2.498096801
365,CC1CCN(CCNC(=O)c2ccncc2)CC1,0.675686709,2.690079071
366,CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,0.675686709,1.208763733
367,CC1CCN([C@H](c2ccc(F)cc2)c2ccc([C@@H](C)C(=O)O)cc2-c2ccc(C(F)(F)F)cc2)CC1,0.894224095,1.247948729
368,CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,1.554695053,2.743158424
369,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.787757932,3.013243501
370,CCC(=O)N(C)CC(=O)Nc1cccc(F)c1,0.675686709,1.084719232
371,CCC(=O)N(C)c1ccccc1C(=O)O,1.37386787,3.052677785
372,CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1,2.618841659,3.17909284
373,CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21,2.223900713,2.451837075
374,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,1.946432613,3.264134452
375,CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,1.122903649,1.904785849
376,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,1.422130026,2.475316636
377,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.002856926,2.338910472
378,CCC(=O)NCc1ccnc(N(C)C)c1,0.675686709,1.027920136
379,CCC(=O)Nc1ccc(F)c(NC(=O)N2CC=C(C)CC2)c1,0.963929422,1.836083478
380,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1.201287854,2.376343324
381,CCC(=O)Nc1sc2c(c1C#N)CCC2,2.19269566,2.580826935
382,CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,0.675686709,2.437779092
383,CCC(C)(C)N1CCN(C(=O)Nc2cnn(CC(C)C)c2C(F)F)CC1,0.675686709,2.201618312
384,CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1,2.845170003,3.006561448
385,CCC(C)(C)c1ccc(Oc2ccc(NC3=NN(c4ccccc4)C(=O)C3)cc2)cc1,0.881384657,1.23299611
386,CCC(CC)N1CC[C@H](O)[C@@](O)(COc2cc(C)ccc2Cl)C1,2.569262688,3.667870235
387,CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12,0.675686709,1.027920136
388,CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,0.790144365,1.699013432
389,CCC(CC)NC(=O)c1ccc2ncsc2c1,0.863501301,1.311287539
390,CCC(Nc1cnn(C)c1)c1ccc2c(c1)OCCO2,1.058577849,2.521183865
391,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.486246237,2.336153418
392,CCC1(O)CN(c2ncccc2C#N)C1,0.675686709,1.397783635
393,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,0.675686709,1.546530325
394,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,1.28427278,2.484587375
395,CCCC(=O)N1CCC(c2cccc(C)n2)CC1,0.675686709,2.645975102
396,CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1.027920136
397,CCCC(=O)Nc1ccc(-n2cccn2)nc1,0.675686709,1.502577322
398,CCCC(=O)Nc1ccc(C(=O)N(C)C)cc1,1.346313847,1.704605172
399,CCCC(=O)Nc1ccc(C)c2ncccc12,0.941262909,1.449200609
400,CCCC(=O)Nc1cnc(N2CCN(C)CC2)nc1,0.675686709,1.536810866
401,CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,0.675686709,1.164174342
402,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.028327198,2.177972019
403,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.962132469,2.033480049
404,CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1.631960961,1.929096918
405,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.880813592,1.230448921
406,CCCCCCNc1ncnc2[nH]ccc12,1.850480817,2.758597028
407,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.013300787,2.26011911
408,CCCCN(C)C(=O)Nc1cc(C)ccn1,1.615918504,2.353716244
409,CCCCN(C)C(=O)c1cn(-c2ccc(C)c(C)c2)nn1,2.102776615,2.724528179
410,CCCCN(CC)c1nc(C)nc2c1c(C)c(C)n2-c1c(C)cc(C)cc1C,2.296645449,3.140664826
411,CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,1.425469006,2.430244417
412,CCCCN1CCc2nc3cc(C4CC4)nn3c(O)c2C1,0.675686709,1.027920136
413,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.675686709,1.027920136
414,CCCCNC(=O)c1ccc2c(c1)nnn2C,0.675686709,1.027920136
415,CCCCNC(=O)c1cccc2ncccc12,0.675686709,1.446832188
416,CCCCNc1nc2c(cc1C#N)CCC2,2.354563633,3.364486456
417,CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,1.071550639,2.624314074
418,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,2.053527879,3.271781916
419,CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O,1.137733795,1.908216853
420,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,0.675686709,2.562956293
421,CCCCn1nc(-c2ccc(C)o2)nc1CNC,1.156185573,2.37857776
422,CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1,2.259849412,3.37586837
423,CCCN(C(=O)c1ccc(COC)o1)c1nc2c(s1)CCc1c-2cnn1C,1.878663952,1.9493968
424,CCCN(C(=O)c1ccccc1N)C(C)C,0.675686709,2.533638624
425,CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,0.675686709,1.647901076
426,CCCN(CC)c1ccc(C(=O)N2CCCN(C(C)=O)CC2)cc1,1.40940895,2.488679012
427,CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,0.675686709,3.10539538
428,CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,1.819023787,3.298136445
429,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,1.991761966,3.581057068
430,CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1,0.675686709,2.860404493
431,CCCN1CCCN(C(=O)c2nc3ccccc3[nH]2)CC1,1.283640389,2.227326129
432,CCCN1CCCN(c2ncccc2C#N)CC1,1.468893548,3.224870371
433,CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1,0.675686709,2.447564217
434,CCCNC(=O)C1(Cc2ccccn2)CCOCC1,0.675686709,1.027920136
435,CCCNC(=O)C1(NCc2cncnc2)CCCCC1,1.635182049,2.104049865
436,CCCNC(=O)C1(NCc2csnn2)CCCCC1,0.870228279,2.180630442
437,CCCNC(=O)CSc1nc2cc(C)ccc2[nH]1,2.027512692,3.073910717
438,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.675686709,1.180527283
439,CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,1.115876664,3.313825265
440,CCCNC(=O)c1ccc(OC2CCN(C)CC2)cc1,0.675686709,1.54550504
441,CCCNC(=O)c1ccnc(N(C)C)c1,1.590942096,1.92171248
442,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,2.003348497,2.800315583
443,CCCOc1c2c(nc3cc(C4CCOCC4)nn13)CCC2,0.675686709,1.206744944
444,CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1,1.967707064,3.134906696
445,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,1.749094446,2.752265157
446,CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.792433716,3.004767908
447,CCCS(=O)(=O)NC1CCN(Cc2ccc(C)c(OC)c2)CC1,1.216746334,2.901865724
448,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0.881384657,1.346613012
449,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,1.708803183,2.09095251
450,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1,1.123721006,1.946098397
451,CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.997189728,3.347750248
452,CCCc1cc(C(=O)Nc2ccc(-c3nnc(C)[nH]3)cc2)no1,2.117234827,2.462724345
453,CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.08089333,2.370840491
454,CCCc1cc(CNC(=O)N2C[C@H]3C[C@@H](C2)c2cccc(=O)n2C3)on1,1.219663101,1.95595219
455,CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,2.593232885,3.397385147
456,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.155244917,2.261824114
457,CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,0.983626287,2.25299858
458,CCCc1cc(O)nc(SCC(=O)N2CCN(C)CC2)n1,0.675686709,1.027920136
459,CCCc1ccc(-c2cccc(C(=O)N3CCN(CC(N)=O)CC3)c2)cc1,1.09961159,2.849214197
460,CCCc1ccc(C(=O)CSc2nncs2)cc1,2.441157629,3.099159728
461,CCCc1cnc(C)nc1N(C)CCC(C)(C)O,0.910571048,2.190014968
462,CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,0.675686709,1.594237812
463,CCCc1ncncc1C(=O)NCc1nncn1CCC,0.675686709,1.588350153
464,CCCc1ncncc1C(=O)NCc1noc(C2CC2)n1,0.675686709,2.04767976
465,CCCc1nn(CCCN2CCCCC2)c(=O)o1,1.133858125,3.203114514
466,CCCc1nnc(N2CCC3(CCCC3)C2)s1,1.938094228,3.334054258
467,CCCc1nnc(NCc2cn3ccc(C)cc3n2)o1,0.675686709,1.53149169
468,CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.49497508,2.772900136
469,CCCc1noc(CN2CCN(c3ccccc3OC)CC2)n1,1.432151214,2.545714
470,CCCc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,0.675686709,1.258254054
471,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,0.675686709,1.027920136
472,CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21,1.730903345,2.800934171
473,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,2.109848421,2.74931418
474,CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,0.675686709,1.057932227
475,CCCn1cc(CN2CCC(c3nc(N(C)C)no3)CC2)cn1,1.321494867,2.163831985
476,CCCn1cc(CNC(=O)CN2CCCC2)cn1,0.675686709,2.403156568
477,CCCn1cc(CNc2ncccn2)cn1,0.675686709,1.752086879
478,CCCn1cc(NC(=O)Nc2ccc(N3CCSCC3)cc2)cn1,1.647431874,2.907583862
479,CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,0.829239428,2.109912491
480,CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,0.675686709,2.727588425
481,CCCn1cnnc1CN(C)Cc1ccc(C(F)(F)F)nc1,0.675686709,1.469983926
482,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,0.675686709,1.218929185
483,CCCn1ncc(CN2CCC(c3cc4cccnc4[nH]3)CC2)c1C,1.621280168,2.303200379
484,CCCn1ncc(CN2CCC(c3ncc[nH]3)CC2)c1C,0.865222456,2.69734139
485,CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.713624927,2.298595479
486,CCCn1ncc2[nH]c(C3CCCCC3)nc21,1.2999429,1.922611292
487,CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,1.44120795,2.461072127
488,CCCn1nccc1NC(=O)c1c(C)noc1C,0.675686709,1.027920136
489,CCCn1ncnc1-c1ccccc1SC,1.916432891,2.883842495
490,CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,0.675686709,1.027920136
491,CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,1.652874598,2.264328967
492,CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C,1.377615831,1.737653736
493,CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C,1.334534169,2.189796205
494,CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.799271608,3.34388635
495,CCN(C(=O)c1cccc(-n2cccn2)c1)c1ccc(C#N)c(Cl)c1,1.897385138,3.313590955
496,CCN(C(C)=O)c1ccc(C)cc1C(=O)O,0.675686709,1.027920136
497,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,1.179925032,3.364869049
