smiles,LOG_RLM_CLint
Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,2.771893804
Fc1cc(-c2ccncc2)ccc1CNc1ncccn1,2.377051137
Fc1c(CN2CCC(c3nnc4ccccn34)CC2)cccc1OC1CC1,2.077785645
FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,2.873189771
FC(F)(F)c1nc(Nc2ccc(-n3cnnn3)cc2)c2ccccc2n1,1.027920136
FC(F)(F)COc1ccc(CN2CCc3c(cnn3-c3ccccc3)C2)nn1,1.899004751
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,1.729496866
Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1,1.610351364
Cn1nccc1CC1CCN(C2CCCC2)CC1,2.410927313
Cn1nccc1C(=O)NCCc1cc2nc(-c3cccs3)ccn2n1,2.751771641
Cn1nccc1C(=O)C1CCN(C(=O)c2cc(C(C)(C)C)nn2C)CC1,1.990796
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.838213549
Cn1ncc2c1CCc1sc(NC(=O)c3cccnc3)nc1-2,1.950165189
Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21,2.56717346
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,2.667123137
Cn1ncc2c(NOCc3ccccc3)ncnc21,1.695858019
Cn1nc(CNC(=O)C2CCC2)c2ccccc21,2.167323243
Cn1nc(C2CCNCC2)c2cccnc21,1.559343951
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21,2.38811364
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,2.278977548
Cn1cnnc1NC(=O)c1cnn2c1CCCC2,1.027920136
Cn1cnnc1CNc1ccccc1C#N,1.027920136
Cn1cnnc1CCn1ccnc1-c1cc2ccccc2s1,1.403240665
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)c1,2.255494421
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,1.254523909
Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,2.488270026
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,1.027920136
Cn1cncc1-c1ncccc1C(=O)N1CCCC1,1.027920136
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,2.330436096
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,2.463495823
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1,2.64966289
Cn1ccnc1CN(C(=O)c1[nH]c2ccccc2c1Cl)C1CC1,3.352950636
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,2.175720503
Cn1ccnc1C1CCN(C(=O)COCc2nc3cc(F)ccc3[nH]2)CC1,1.788860992
Cn1ccnc1-c1noc(NCc2ccccc2)n1,2.285167845
Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,2.890300272
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1.490295665
Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1,1.817624858
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,2.188430657
Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,2.118800235
Cn1ccc(CN2CCC(c3cnccn3)CC2)n1,1.428167203
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O,1.082390378
Cn1ccc(C(=O)NCCc2cc3nc(-c4ccncc4)ccn3n2)n1,2.022605682
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,2.825639642
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.511656132
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,1.578593372
Cn1cc(NC(=O)c2csc(Cc3ccccc3)n2)cn1,1.811286721
Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,2.274889527
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,1.027920136
Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)nc2)cn1,1.614781248
Cn1cc(NC(=O)[C@@H]2CCCCN2C(=O)OC(C)(C)C)cn1,1.449940989
Cn1cc(CN2CCc3nc4ccccc4c(=O)n3CC2)cn1,1.298460069
Cn1cc(CN2CCN(c3ccccc3O)CC2)c(-c2ccncc2)n1,2.572999317
Cn1cc(CN2CCCC(c3ccnc(Nc4cnccn4)c3)C2)cn1,2.253381626
Cn1cc(CCNc2cncc(Br)c2)cn1,2.0416374
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,1.834827466
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1,2.360875405
Cn1cc(C2CCN(CC(=O)N3CCc4sccc4C3)CC2)cn1,2.09887206
Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,1.70814885
Cn1cc(C(=O)O)c(C2CCCCC2)n1,1.027920136
Cn1cc(C(=O)NCCc2c[nH]c3ccccc23)c(-c2cccnc2)n1,2.618166334
Cn1cc(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)ccc1=O,1.027920136
Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,1.027920136
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,3.271445916
Cn1cc(Br)cc1C(=O)N1CCc2nn[nH]c2C1,1.641464195
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,1.665796678
Cn1cc(-c2nc(C(=O)Nc3ccc4c(c3)OCCCO4)cs2)cn1,2.354891768
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.027920136
Cn1cc(-c2cccc3c(C(N)=O)cccc23)cn1,1.628971005
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,1.772336379
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,2.487877603
Cn1c(SCOCc2ccccc2)nnc1C1CC1,2.433529826
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,1.027920136
Cn1c(CNC(=O)Cc2ccccc2)nc2ccccc21,1.952506693
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,3.20146677
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,3.038396003
Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O,1.501552187
Cn1c(=O)oc2cc(NC(C3CC3)C3CC3)ccc21,2.268596691
Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,1.922798094
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,2.32059697
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21,2.618293953
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,2.033885953
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,1.960475918
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,1.027920136
Cn1c(=O)c2c(nc3n2CCN3Cc2c(F)cccc2Cl)n(C)c1=O,2.163510221
Cn1c(=O)c(C(=O)CSc2nc3ccccc3n2C)c(N)n(Cc2ccccc2)c1=O,3.380791722
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,2.508423321
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,3.159559373
Clc1cnc(Oc2ccc3cn[nH]c3c2)nc1,1.43907994
Clc1cnc(NCC2(c3ccncc3)CC2)nc1,2.673481697
Clc1cnc(NCC2(CN3CCCC3)CC2)nc1,2.128648012
Clc1ccccc1CNCc1ccc2c(c1)OCCO2,3.337312075
Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,2.764486232
Clc1cccc(CNc2nc(C3CC3)no2)c1,2.218144096
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,2.086188927
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,2.034720679
Clc1ccc2c(Oc3cccnc3)ncnc2c1,1.671839052
Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,2.329078398
Clc1ccc(NCc2ccoc2)nn1,1.027920136
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1,2.340313212
Clc1ccc(Cc2nc(-c3ccccc3)n[nH]2)cn1,1.824529338
Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,3.354011769
Clc1ccc(CSc2nc(-c3ccccc3)c[nH]2)cn1,3.458937447
Clc1ccc(COc2cccc(N3CCNCC3)c2)cc1,2.50573588
Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,1.027920136
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,3.019742553
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,2.127700734
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,2.576675294
Cc1sc2ncn(Cc3c(F)cccc3Cl)c(=O)c2c1C,2.879027029
Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C,2.448822219
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,3.440757997
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,3.295722319
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,2.267669121
Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1,1.494405076
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,1.688019161
Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,2.290499837
Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,3.309033241
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,2.149366932
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.971651518
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C,3.121231127
Cc1oc(C)c(C(=O)N2CCNC(=O)C2)c1Br,1.027920136
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,3.763435781
Cc1nsc(Nc2ccccc2)c1C#N,2.893243406
Cc1nsc(NCc2cncs2)n1,1.226135722
Cc1nonc1C(=O)Nc1cccnc1N(C)C,2.238031041
Cc1noc2ncnc(N3CCCN(C(=O)C4CC4)CC3)c12,2.171749849
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,2.575872243
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,1.213358354
Cc1noc(OCC(=O)N2CCCCCC2)n1,1.027920136
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,2.194960894
Cc1noc(NCc2ccc(F)cc2C)n1,1.834395268
Cc1noc(NCc2c(C)nn(C)c2C)n1,1.027920136
Cc1noc(Cc2ccc(C)c(O)c2)n1,1.717678823
Cc1noc(COc2cccnc2C)n1,1.372249014
Cc1noc(CCNc2ncnc3ccccc23)n1,1.974810944
Cc1noc(CCNc2cccc(F)c2C#N)n1,2.425499984
Cc1noc(CC2CCN(Cc3cccnc3)CC2)n1,1.689104542
Cc1noc(C2CCN(CCc3ccccc3)CC2)n1,2.651511578
Cc1noc(C2CCN(CC(N)=O)CC2)n1,1.473282548
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,3.388510958
Cc1noc(C)c1N(C)CCn1cncn1,1.584365152
Cc1noc(C)c1CSC(=N)N1CCOCC1,1.027920136
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2,3.358958802
Cc1noc(C)c1CS(=O)(=O)C1CCCc2ccccc21,3.146576988
Cc1noc(C)c1COc1ccc2ncccc2c1,2.528250614
Cc1noc(C)c1CCC(=O)Nc1cccnc1,1.50711343
Cc1noc(C)c1CC(=O)N1CCc2[nH]c3ccc(Br)cc3c2C1,2.696490064
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,2.753002846
Cc1noc(C)c1-c1cc(-c2ccccc2Cl)nc(C2CC2)n1,2.160243372
Cc1noc(C(C)C)c1C(=O)Nc1ccccn1,2.70725669
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,3.206827764
Cc1noc(-c2ccc(NC(=O)Cc3ccccc3)cc2)n1,1.757008635
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl,1.289455166
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,2.533792388
Cc1nnnn1CCN(C)c1ccccc1,2.344040372
Cc1nnc2ncc(-c3cccc4ccnn34)cn12,1.598910824
Cc1nnc2ncc(-c3cccc(-c4ccnn4C)c3)cn12,1.49159979
Cc1nnc2ccc(NCCOC3CCCCCC3)nn12,2.954687674
Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,2.778047731
Cc1nnc(NCc2cccnc2)c2ccccc12,1.711326287
Cc1nnc(NCCc2ccc3c(c2)OCO3)c(C#N)c1C,2.970806966
Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,2.425750988
Cc1nnc(NC(=O)c2nn(-c3ccc(F)cc3)c3c2CCCC3)s1,2.356763722
Cc1nnc(NC(=O)c2ccccc2-c2ccc(C(F)(F)F)cc2)s1,1.451187525
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C,1.027920136
Cc1nnc(N2CCCSCC2)c(C#N)c1C,3.1844268
Cc1nnc(COc2cccc(-n3ccnc3)c2)n1C1CC1,1.219348717
Cc1nnc(CN(C)Cc2cnn(C)c2C)s1,1.301724312
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,3.158486128
Cc1nnc(-c2ccccc2-c2ccc(O)cc2)s1,2.599016893
Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,1.788882177
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N,2.588775756
Cc1nn(CCNS(=O)(=O)N2CCOCC2)c(C)c1C,2.422458514
Cc1nn(CCNS(=O)(=O)N2CCCCC2)c(C)c1C,3.505661873
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,2.048748576
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,3.382335889
Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12,1.027920136
Cc1nn(C)c2ncnc(N(C)Cc3cccc(Cl)c3)c12,2.814166324
Cc1nn(C)c2ncc(CNc3ccon3)cc12,1.152869054
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,1.683101096
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,2.704210593
Cc1nn(C)c2nc(-c3ccncc3)cc(C(=O)O)c12,1.027920136
Cc1nn(C)c(C)c1NC(=O)CN1CCN(c2nccs2)CC1,1.156458285
Cc1nn(C)c(C)c1NC(=O)CN1CCC2(CCCCC2)CC1,2.696723243
Cc1nn(C)c(C)c1CNc1ccc(N2CCN(C)CC2)nc1,1.027920136
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21,2.44494058
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21,2.652671722
Cc1nn(C)c(C)c1C(=O)NCc1ccccc1,1.027920136
Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N2CCN(C)CC2)n1,3.664309735
Cc1nn(C(C)C)c(C)c1S(=O)(=O)NCC1CCN(C(=O)C2CC2)CC1,2.648008529
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12,1.510558414
Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,1.153387979
Cc1nn(-c2ccc(C(=O)O)cc2C#Cc2ccccc2)c(C)c1C,2.774355626
Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,2.714158691
Cc1ncsc1C(=O)N1C[C@@H]2CCCN(C(=O)c3scnc3C)[C@@H]2C1,1.040444098
Cc1ncsc1-c1nc(CNc2cc(F)cc(F)c2)no1,2.82022117
Cc1ncsc1-c1cncc(CC2CCCN(C)C2)n1,2.032151179
Cc1ncn(Cc2noc(-c3ccccc3O)n2)c1C,2.683729479
Cc1nccn1CCCN1C(=O)SC(C)(C)C1=O,1.919046696
Cc1nccn1-c1cncc(N2CCN(CC3CCCC3)C(=O)C2)n1,2.732459703
Cc1ncccc1CNc1nnc(C(C)(C)C)s1,1.284566077
Cc1ncccc1CNc1ccc(CC#N)cc1,2.561029791
Cc1nccc(NC(=O)c2ccncc2Cl)c1Cl,1.892762235
Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,1.182072104
Cc1nccc(NC(=O)CCc2ccncc2)c1Cl,1.863816367
Cc1nccc(N(C)Cc2nc(-c3cccnc3)no2)n1,2.300630261
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1,1.461183271
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,3.329049083
Cc1nccc(-c2cccc(NCc3cc(C)on3)c2)n1,2.543854567
Cc1nccc(-c2cccc(NCC(=O)NCc3ccccc3)c2)n1,2.814836026
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1,1.209032197
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1,3.311706192
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,2.698558098
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,2.025911816
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,2.489812285
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,2.804398773
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,2.088001348
Cc1ncc(C)n2nc([C@@H]3C[C@H]3c3nc4c5cccnc5ccn4c3C)nc12,1.914433075
Cc1ncc(C(=O)Nc2ncnc3oc(C)c(C)c23)s1,2.203019281
Cc1ncc(-c2ccccn2)c(CCNC(=O)C2CCCC2)n1,1.957583345
Cc1ncc(-c2ccc(C)c(S(=O)(=O)NCc3cnn(C)c3C)c2)o1,3.138216778
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,3.667165383
Cc1nc2n(c1CN1CCN(c3ncccn3)CC1)CCCC2,3.072682506
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1,3.101632301
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1,1.027920136
Cc1nc2ccccc2n1CCNc1ncccn1,2.476375075
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,1.585065737
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,2.291031231
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,2.404046486
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1,1.894609555
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1,3.04518093
Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,1.393452355
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)OC1CCCCC1,2.812344392
Cc1nc2cc(-c3nccn3C)nn2c(NCc2cccnc2)c1C,2.578647231
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,3.619866751
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,2.590620063
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.027920136
Cc1nc(O)cc(C2CCN(c3cnccn3)CC2)n1,1.304081029
Cc1nc(O)c2c(n1)CN(Cc1ccccc1)CC2,1.027920136
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,1.870152152
Cc1nc(NCc2sccc2C)n(C)n1,1.33383001
Cc1nc(NCc2cn(C)nc2-c2cccs2)n(C)n1,1.445370649
Cc1nc(NCCN2C(=O)CCC2=O)c2c(C)csc2n1,2.197906043
Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1,2.370975449
Cc1nc(NC2(c3cccc(Cl)c3)CC2)c2c(C)noc2n1,2.405223381
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1,2.504394735
Cc1nc(N2CCn3ccnc3C2)c2cnn(C)c2n1,1.027920136
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,2.816373226
Cc1nc(N2CCOc3ccccc3C2)c2cnn(C)c2n1,2.434540163
Cc1nc(N2CCNCC2)c2cnn(C)c2n1,1.177853809
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,1.027920136
Cc1nc(N)c2c(C(F)(F)F)cc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)nc2n1,2.941471678
Cc1nc(N(C)C)nc(C)c1NC(=O)C1CCCCC1,1.877163941
Cc1nc(Cn2nnnc2C(C)(C)C)nc2ccccc12,2.859732568
Cc1nc(Cn2ncc3ccccc3c2=O)cs1,2.010897548
Cc1nc(Cl)cc(Nc2cnn(C(C)(C)C)c2)n1,1.329967073
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,1.800428369
Cc1nc(Cc2ccccc2)sc1C(=O)Nc1cccc(-c2ccn[nH]2)c1,2.608807271
Cc1nc(CS(C)(=O)=O)sc1C(=O)Nc1ccccc1,1.027920136
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1,3.399959639
Cc1nc(CNC2CCN(C(=O)C3CC3)CC2)cs1,1.027920136
Cc1nc(CNC(=O)c2ccc(F)c(C)c2)no1,1.027920136
Cc1nc(CN2C[C@@H](c3ccc4c(c3)OCO4)[C@@H]3[C@H]2C2CCN3CC2)co1,2.311897896
Cc1nc(CN2CCC(CNC(=O)COc3ccccc3Cl)CC2)c[nH]1,1.764101376
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,2.91532859
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,2.633059218
Cc1nc(CCNc2cnccc2C#N)cs1,2.591743357
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,1.336939794
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,1.958625989
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1,3.38371001
Cc1nc(CC(=O)NCc2ccccc2)cs1,1.590696972
Cc1nc(C2CCN(c3ccc(F)cc3C#N)CC2)no1,2.72156909
Cc1nc(C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n[nH]1,1.147707234
Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,2.702888717
Cc1nc(C)n(-c2ccccc2NC(=O)c2cc(C#N)cn2C)n1,2.211553018
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,3.460262467
Cc1nc(C)c2c(C)c(C(=O)N(C)CCN3CCCC3)sc2n1,1.891040997
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,2.0950612
Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,2.384555906
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.704476544
Cc1nc(C)c(C(=O)Nc2ccc3ncccc3c2)o1,1.541566764
Cc1nc(C)c(C(=O)NCc2ncoc2C)s1,1.027920136
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,2.600216849
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,1.027920136
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,3.231910288
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,2.469036632
Cc1nc(-c2ccncc2)cc(N2CCC(CO)CC2)n1,1.567379308
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,2.50408193
Cc1nc(-c2ccccc2)ccc1C(=O)N1CCCS1(=O)=O,1.982488326
Cc1nc(-c2cccc(C(N)=O)c2)sc1-c1ccc(F)cc1,2.595794834
Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,1.479258507
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,3.348896114
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,3.597022606
Cc1n[nH]c2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,2.741363571
Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,1.583720068
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,2.684802289
Cc1n[nH]c(C)c1CCCN(C)c1cncc(C(=O)N(C)C)n1,2.723184667
Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1,1.027920136
Cc1n[nH]c(-c2c(C)c3cc(F)ccc3n2C)n1,2.499054421
Cc1csc(Nc2ccc(C#N)cc2)n1,2.79255697
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1,2.484480639
Cc1csc(NC(=O)CCc2ccncc2)n1,1.656059852
Cc1csc(N2CCN(Cc3ccc(OCC(F)(F)F)nc3)CC2)n1,2.025907724
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,2.333148909
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,2.407188583
Cc1csc(Cc2nc(-c3ccc(O)cc3)no2)n1,2.458749618
Cc1csc(CCNc2ncccc2C#N)n1,2.942744984
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,2.652164117
Cc1cnn(Cc2nc(Cn3cccn3)no2)c1,1.027920136
Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,2.03343984
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,2.502889848
Cc1cnn(CC(=O)NCCCn2cc(Cl)cn2)c1,1.674291502
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1,3.277879333
Cc1cnccc1-c1cnc(N(C)C)nc1-c1ccco1,3.352055299
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,3.002522426
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1,1.782415288
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2.320665467
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C,2.686881049
